Date,Open,High,Low,Close,Volume
2010-05-03,2010.94,2039.52,2010.91,2031.6,413512069
2010-05-04,2003.59,2003.59,1955.39,1968.97,526308621
2010-05-05,1947.35,1971.1,1936.56,1958.26,524393103
2010-05-06,1948.25,1964.1,1752.31,1893.75,785103448
2010-05-07,1879.76,1901.89,1808.07,1849.44,728917241
2010-05-10,1931.52,1942.64,1923.52,1942.61,495137931
2010-05-11,1920.24,1966.48,1918.12,1940.48,439455172
2010-05-12,1951.99,1977.42,1947.2,1975.58,405500000
2010-05-13,1969.44,1983.13,1940.44,1945.52,409525862
2010-05-14,1928.58,1929.91,1885.51,1907.1,457417241
2010-05-17,1911.38,1920.75,1872.92,1915.45,419737931
2010-05-18,1929.12,1933.25,1878.55,1887.06,429363793
2010-05-19,1879.32,1894.41,1850.96,1873.42,456234483
2010-05-20,1830.17,1839.99,1798.2,1800.12,589727586
2010-05-21,1772.34,1834.69,1767.94,1822.77,584425862
2010-05-24,1818.46,1841.11,1814.17,1815.28,370693103
2010-05-25,1769.32,1818.28,1756.63,1815.68,507996552
2010-05-26,1827.58,1850.8,1793.03,1796.47,530568966
2010-05-27,1837.65,1863.87,1831.78,1862.71,415210345
2010-05-28,1865.89,1867.72,1836.23,1852.39,373377586
2010-06-01,1846.6,1878.04,1832.96,1835.04,373760345
2010-06-02,1844.69,1879.59,1832.58,1879.59,377610345
2010-06-03,1883.25,1898.93,1871.59,1895.66,387767241
2010-06-04,1857.83,1879.31,1824.71,1832.04,403875862
2010-06-07,1839.77,1845.3,1795.54,1798.16,389081034
2010-06-08,1799.26,1805.84,1770.46,1795.7,464927586
2010-06-09,1805.87,1823.21,1774.05,1778.92,400872414
2010-06-10,1800.57,1831.81,1796.32,1830.09,377213793
2010-06-11,1814.25,1848.62,1811.99,1847.15,323641379
2010-06-14,1862.7,1876.94,1844.16,1845.48,336536207
2010-06-15,1855.69,1898.79,1855.69,1897.48,394665517
2010-06-16,1891.26,1913.21,1888.22,1905.31,333862069
2010-06-17,1914.75,1916.24,1894.27,1910.65,314082759
2010-06-18,1911.06,1925.2,1906.85,1913.48,351246552
2010-06-21,1939.77,1939.77,1885.2,1895.84,329431034
2010-06-22,1903.31,1917.26,1877.97,1880.54,333525862
2010-06-23,1883.97,1889.73,1859.05,1874.42,332663793
2010-06-24,1868.47,1871.13,1839.32,1844.59,355924138
2010-06-25,1848.82,1857.31,1829.3,1838.52,610405172
2010-06-28,1843.27,1852.66,1823.51,1836,323575862
2010-06-29,1805.55,1807.09,1752.56,1764.06,487429310
2010-06-30,1761.98,1776.61,1734.9,1739.14,383027586
2010-07-01,1741.93,1747.25,1700.04,1734.41,468460345
2010-07-02,1736.25,1742.36,1712.92,1728.34,288331034
2010-07-06,1752.98,1763.88,1719.2,1734.68,374660345
2010-07-07,1739.01,1790.18,1736.99,1789.72,379224138
2010-07-08,1801.55,1805.83,1777.44,1798.31,350694828
2010-07-09,1797.04,1815.24,1793,1814.79,274587931
2010-07-12,1814.49,1831.62,1808.7,1821.03,304822414
2010-07-13,1835.02,1851.25,1822.25,1845.03,392841379
2010-07-14,1847.92,1863.52,1840.62,1853.41,381553448
2010-07-15,1849.24,1860.35,1830.7,1856.24,346827586
2010-07-16,1845.5,1850.73,1802.54,1803.48,378474138
2010-07-19,1807.99,1822.71,1794.56,1819.28,299153448
2010-07-20,1789.93,1841.16,1784.55,1840.67,333322414
2010-07-21,1859.6,1859.85,1813.28,1817.3,383108621
2010-07-22,1842.38,1870.41,1842.38,1863.1,381589655
2010-07-23,1851.81,1875.38,1846.32,1875.38,415620690
2010-07-26,1875.77,1890.4,1867.84,1890.4,373151724
2010-07-27,1899.13,1900.15,1880.22,1888.81,356101724
2010-07-28,1887.46,1894.69,1866.68,1872.62,318710345
2010-07-29,1884.07,1887.41,1841.36,1860.3,400791379
2010-07-30,1842.33,1874.64,1833.9,1864,368725862
2010-08-02,1886.61,1902.67,1879.77,1898.99,336758621
2010-08-03,1898.46,1898.63,1881.58,1891.81,344315517
2010-08-04,1898.81,1911.01,1891.23,1909.2,348617241
2010-08-05,1900.07,1907.8,1892.5,1904.95,305913793
2010-08-06,1883.32,1905.01,1873.44,1902.88,323556897
2010-08-09,1911.38,1918.78,1902.98,1915.17,278375862
2010-08-10,1896.71,1908.73,1882.6,1899.24,351653448
2010-08-11,1866,1866,1838.89,1845.38,392148276
2010-08-12,1808.63,1839.24,1807.46,1832.17,377531034
2010-08-13,1825.29,1832.46,1818.3,1818.8,276731034
2010-08-16,1806.97,1834.05,1801.74,1821.51,280624138
2010-08-17,1833.15,1860.68,1831.27,1845.37,299460345
2010-08-18,1841.42,1862.37,1834.2,1850.8,285268966
2010-08-19,1842.79,1847.62,1811.57,1823,361172414
2010-08-20,1818.42,1829.92,1810.62,1825.75,327327586
2010-08-23,1833.33,1842.79,1807.84,1808.31,287224138
2010-08-24,1783.2,1793.43,1767.36,1775.27,369250000
2010-08-25,1762.68,1798.38,1758.62,1790.88,348186207
2010-08-26,1797.35,1800.62,1767.85,1769.02,311122414
2010-08-27,1780.11,1794.29,1747.32,1791.64,368025862
2010-08-30,1785.98,1798.47,1772.07,1772.07,273310345
2010-08-31,1762.54,1781.47,1755.38,1767.43,359329310
2010-09-01,1791.91,1824.66,1791.42,1820.05,367925862
2010-09-02,1822.83,1840.58,1817.99,1840.58,289756897
2010-09-03,1864.03,1870.31,1851.6,1870.31,284101724
2010-09-07,1862.88,1870.06,1854.43,1856.5,290558621
2010-09-08,1863.71,1887.17,1863.53,1880,347967241
2010-09-09,1897.01,1897.93,1882.79,1886.14,294250000
2010-09-10,1887.83,1895.92,1879.71,1892.34,291805172
2010-09-13,1908.75,1924.61,1908.41,1921.67,334074138
2010-09-14,1917.83,1938.01,1913.71,1928.59,358453448
2010-09-15,1923.97,1942.34,1918.1,1939.6,356401724
2010-09-16,1937.18,1949.39,1931.72,1948.11,311944828
2010-09-17,1959.26,1961.01,1945.52,1955.83,419393103
2010-09-20,1962.15,1992.8,1960.43,1989.43,343020690
2010-09-21,1990.19,2002.79,1980.47,1989.11,366396552
2010-09-22,1979.9,1996.45,1972.83,1982.76,374174138
2010-09-23,1968.03,2002.46,1967.82,1982.15,331570690
2010-09-24,2006.53,2023.85,2002.55,2023.84,343686207
2010-09-27,2021.68,2026.42,2010.53,2010.99,322951724
2010-09-28,2013.57,2017.57,1979.74,2012.43,366505172
2010-09-29,2008.14,2017.24,2000.91,2009.08,358263793
2010-09-30,2021.49,2029.65,1986.33,1998.04,416948276
2010-10-01,2014.47,2017.23,1987.71,1996.6,333215517
2010-10-04,1990.13,1997.67,1963.68,1975.33,327927586
2010-10-05,1996.38,2026.46,1996.21,2024.63,379908621
2010-10-06,2021.21,2024.92,1992.65,2006.52,362724138
2010-10-07,2016.08,2017.44,1996.25,2011.63,318317241
2010-10-08,2014.99,2030.89,1999.89,2027.03,344996552
2010-10-11,2028.53,2037.12,2021.43,2026.98,265515517
2010-10-12,2023.75,2045.08,2007.13,2041.55,338089655
2010-10-13,2052.5,2067.06,2048.05,2057.25,395594828
2010-10-14,2058.35,2062.26,2043.7,2054.51,347334483
2010-10-15,2078.63,2097.73,2062.84,2097.73,384967241
2010-10-18,2100.21,2105.07,2091.15,2104.15,297363793
2010-10-19,2063.96,2105.07,2054.61,2069.73,386524138
2010-10-20,2075.47,2100.16,2072.54,2085.75,347718966
2010-10-21,2097.17,2106.24,2069.45,2090.1,368186207
2010-10-22,2089.22,2105.44,2086.89,2104.21,284168966
2010-10-25,2113.23,2127.26,2112.28,2113.55,301089655
2010-10-26,2100.53,2123.81,2094.84,2119.05,330060345
2010-10-27,2108.11,2127.21,2104.99,2125.88,347110345
2010-10-28,2135.14,2135.69,2112.09,2129.73,344541379
2010-10-29,2126.76,2137.33,2124.45,2124.45,356672414
2010-11-01,2135.57,2148.07,2117.59,2128.42,328412069
2010-11-02,2146.98,2155.46,2141.62,2151.72,330168966
2010-11-03,2151.19,2159.68,2132.69,2158.36,343174138
2010-11-04,2183.1,2193.66,2179.06,2187.8,429663793
2010-11-05,2188.32,2191.24,2179.86,2186.71,360836207
2010-11-08,2179.7,2191.49,2176.67,2188.94,310229310
2010-11-09,2195.78,2200.16,2166.96,2176.88,371960345
2010-11-10,2178.36,2189.38,2162.63,2187.74,344643103
2010-11-11,2153.82,2177.21,2145.09,2173.11,441375862
2010-11-12,2161.66,2171.23,2122.42,2137.95,377894828
2010-11-15,2147.06,2152.89,2129.69,2131.48,319346552
2010-11-16,2114.43,2126.16,2085.27,2093.63,385187931
2010-11-17,2093.72,2111.06,2090.34,2100,313148276
2010-11-18,2124.79,2147.97,2121.86,2134.77,352872414
2010-11-19,2129.61,2138.88,2121.11,2135.27,317184483
2010-11-22,2126.4,2151,2121.74,2150.86,319063793
2010-11-23,2128.19,2132.69,2105.61,2116.61,326251724
2010-11-24,2138.24,2165.15,2138.15,2160.52,281834483
2010-11-26,2146.38,2160.55,2142.69,2153.91,107582759
2010-11-29,2144.04,2150.71,2118.94,2144.56,290217241
2010-11-30,2119.47,2131.5,2110.24,2117.33,399565517
2010-12-01,2150.64,2173.42,2150.64,2162.83,363782759
2010-12-02,2166.57,2187.82,2164.53,2185.3,351401724
2010-12-03,2177.11,2192.89,2176.28,2191.17,312137931
2010-12-06,2192.12,2193.86,2183.03,2189.81,278798276
2010-12-07,2214.99,2215.28,2188.74,2189.35,328670690
2010-12-08,2195.33,2201.34,2182.99,2200.6,304044828
2010-12-09,2210.73,2213.01,2193.92,2201.57,331893103
2010-12-10,2206.47,2217.48,2199.69,2215.34,299436207
2010-12-13,2223.89,2225.22,2207.04,2207.45,316436207
2010-12-14,2213.23,2220.42,2205.21,2212.59,319529310
2010-12-15,2210.51,2223.67,2196.88,2202.45,321375862
2010-12-16,2205.27,2221.98,2198.86,2218.02,299187931
2010-12-17,2222.01,2227.04,2217.11,2218.29,417556897
2010-12-20,2225.41,2230.55,2206.3,2223.04,294474138
2010-12-21,2230.61,2235.58,2226.25,2234.57,284060345
2010-12-22,2234.6,2238.92,2231.97,2235.91,278282759
2010-12-23,2232.84,2235.11,2225.29,2230.27,219015517
2010-12-27,2223.76,2234.42,2208.8,2229.86,189155172
2010-12-28,2234.56,2236.17,2222.76,2227.42,194862069
2010-12-29,2232.33,2236.19,2229.88,2231.64,193474138
2010-12-30,2230.39,2232.38,2222.77,2225.72,185232759
2010-12-31,2223.28,2225,2209.38,2217.86,177000000
2011-01-03,2238.66,2268.3,2237.79,2254.23,330975862
2011-01-04,2261.65,2263.03,2237.73,2251.46,347489655
2011-01-05,2245.4,2271.08,2243.88,2270.4,355301724
2011-01-06,2272.33,2279.45,2268.59,2277.51,361291379
2011-01-07,2280.13,2282.87,2254.22,2276.7,340727586
2011-01-10,2270.65,2288.64,2265,2284.38,322218966
2011-01-11,2294.66,2296.15,2279.48,2288.73,326396552
2011-01-12,2298.63,2304.88,2289.05,2304.88,323096552
2011-01-13,2303.6,2310.82,2298.62,2305.53,331706897
2011-01-14,2304.37,2323.43,2300.25,2323.43,348312069
2011-01-18,2300.93,2331.32,2299.37,2328.79,348308621
2011-01-19,2329.93,2331.63,2294.89,2303.32,367401724
2011-01-20,2292.17,2295.24,2268.59,2286.08,400560345
2011-01-21,2295.15,2301.05,2267.17,2268.32,330510345
2011-01-24,2271.73,2300.39,2268.72,2300.39,322637931
2011-01-25,2288.5,2304.04,2283.84,2304.03,333813793
2011-01-26,2306.99,2321.22,2300.11,2314.19,350243103
2011-01-27,2322.33,2336.04,2319.23,2330.07,348370690
2011-01-28,2330.07,2330.07,2260.6,2270.51,408817241
2011-01-31,2274.22,2287.5,2258.05,2281.91,336605172
2011-02-01,2298.37,2329.34,2296.74,2324.95,388963793
2011-02-02,2317.89,2328.8,2316.22,2321.09,349068966
2011-02-03,2316.67,2327.24,2297.79,2323.07,334700000
2011-02-04,2324.18,2338.66,2318.27,2338.2,337363793
2011-02-07,2340.44,2360.82,2338.87,2349.2,304843103
2011-02-08,2348.53,2363.76,2344.86,2363.61,310863793
2011-02-09,2359.81,2367.19,2352.46,2360.95,332900000
2011-02-10,2343.79,2366.28,2341.81,2364.35,430610345
2011-02-11,2357.77,2381.4,2353.28,2379.15,356327586
2011-02-14,2379.52,2388.63,2378.16,2385.6,338755172
2011-02-15,2380.16,2384.81,2371.19,2381.92,345900000
2011-02-16,2389.51,2403.52,2387.66,2397.94,392582759
2011-02-17,2384.69,2400.89,2384.22,2397.57,334365517
2011-02-18,2396.75,2400.47,2382.39,2392.47,363700000
2011-02-22,2353.81,2366.43,2318.4,2322.86,390017241
2011-02-23,2321.44,2329.13,2284.65,2300.94,427439655
2011-02-24,2306.94,2321.2,2285.44,2313.31,356084483
2011-02-25,2326.13,2349.51,2325.71,2346.29,322037931
2011-02-28,2354.87,2362.79,2338.21,2350.99,346465517
2011-03-01,2359.78,2359.98,2308.05,2315.26,381527586
2011-03-02,2314.28,2340.8,2311.99,2326.77,342568966
2011-03-03,2350.52,2375.67,2350.18,2371.76,343168966
2011-03-04,2370.34,2371.23,2344.62,2359.96,327224138
2011-03-07,2367.92,2370.91,2307.39,2328.07,377581034
2011-03-08,2325.13,2347.51,2310.96,2337.55,316472414
2011-03-09,2328.8,2330.68,2309.28,2322.69,344258621
2011-03-10,2295.09,2300.53,2276.12,2284.29,407470690
2011-03-11,2275.29,2305.97,2275.07,2299.26,319277586
2011-03-14,2286.77,2302.92,2274.08,2290.72,307253448
2011-03-15,2218.3,2271.58,2217.43,2259.62,406867241
2011-03-16,2240.83,2252.13,2188.92,2202.97,447586207
2011-03-17,2238.85,2247.93,2223.13,2225.24,343855172
2011-03-18,2249.18,2249.39,2217.95,2221.07,342568966
2011-03-21,2250.89,2273.11,2249.46,2264.03,301906897
2011-03-22,2264.07,2266.09,2253.08,2257.96,285763793
2011-03-23,2251.49,2276.62,2234.94,2270.5,305163793
2011-03-24,2287.01,2315.56,2275.65,2312.09,336927586
2011-03-25,2319.07,2331.63,2314.02,2316.36,320270690
2011-03-28,2325.13,2326.12,2303.06,2303.1,287803448
2011-03-29,2299.27,2325.54,2291.78,2325.54,281234483
2011-03-30,2338.41,2340.39,2326.79,2336.52,313518966
2011-03-31,2332.74,2342.24,2329.62,2338.99,326968966
2011-04-01,2352.47,2359.16,2334.95,2342.92,360365517
2011-04-04,2347.71,2350.34,2324.02,2334.54,294124138
2011-04-05,2330.12,2342.34,2323.41,2327.87,336986207
2011-04-06,2343.37,2352.25,2320.32,2332.34,344267241
2011-04-07,2331.74,2346.86,2315.83,2332.88,311534483
2011-04-08,2342.74,2345.41,2313.46,2321.18,284622414
2011-04-11,2330.26,2333.98,2305.53,2314.5,353998276
2011-04-12,2302.89,2308.2,2288.68,2298.3,313553448
2011-04-13,2312.8,2322.6,2298.82,2316.63,300851724
2011-04-14,2301.27,2315.22,2291.79,2311.25,296146552
2011-04-15,2304.57,2316.82,2293.53,2307.58,307767241
2011-04-18,2281.92,2293.08,2254.88,2292.34,307970690
2011-04-19,2297,2306.77,2286.59,2306.77,288960345
2011-04-20,2344.21,2360.69,2344.21,2357.76,361115517
2011-04-21,2381.2,2381.2,2370.28,2377.3,361115517
2011-04-25,2377.91,2385.03,2375.12,2383.72,255275862
2011-04-26,2389.24,2405.23,2384.8,2396.03,354782759
2011-04-27,2402.45,2415.85,2390.46,2413.59,357134483
2011-04-28,2404.96,2411.98,2398.93,2409.9,342005172
2011-04-29,2405.05,2415.54,2403.25,2404.08,423387931
2011-05-02,2410.24,2417.83,2397.48,2404.24,355625862
2011-05-03,2401.8,2404.12,2377.33,2392.8,381789655
2011-05-04,2392.16,2398.46,2367.68,2387.51,380962069
2011-05-05,2376.46,2402.05,2366.73,2375.21,384084483
2011-05-06,2395.92,2411.63,2376.15,2383.18,352368966
2011-05-09,2384.2,2399.68,2376.96,2390.97,284329310
2011-05-10,2397.2,2414.58,2394.84,2411.35,347931034
2011-05-11,2408.15,2415.9,2377.43,2393.08,389443103
2011-05-12,2384.14,2410.45,2372.19,2407.89,380974138
2011-05-13,2403.06,2406.01,2378.76,2379.24,330525862
2011-05-16,2368.47,2375.36,2332.84,2337.85,356210345
2011-05-17,2325.86,2343.73,2320.33,2343.51,382834483
2011-05-18,2340.69,2366.4,2337.48,2362.95,323301724
2011-05-19,2369.06,2374.22,2355.4,2369.67,302308621
2011-05-20,2365.49,2368.99,2348.73,2351.43,306920690
2011-05-23,2318.16,2325.86,2306.43,2316.78,309600000
2011-05-24,2321.59,2322.63,2302.36,2303.55,323339655
2011-05-25,2299.49,2321.51,2298.72,2310.95,326639655
2011-05-26,2306.44,2332.02,2306.11,2325.93,328344828
2011-05-27,2328.65,2339.1,2327.32,2336.09,282986207
2011-05-31,2359.05,2372.54,2347.23,2372.54,422429310
2011-06-01,2368.29,2373.82,2321,2322.48,388767241
2011-06-02,2325.45,2335.66,2314.69,2326.7,330867241
2011-06-03,2301.4,2317.93,2289.41,2292.31,333862069
2011-06-06,2288.61,2299.4,2273.24,2274.48,323818966
2011-06-07,2279.55,2288.76,2268.06,2268.96,318500000
2011-06-08,2264.4,2268,2246.62,2252.89,360227586
2011-06-09,2253.23,2267.76,2246.49,2256.65,293958621
2011-06-10,2249.4,2250.89,2220.83,2221.09,340000000
2011-06-13,2225.21,2234.22,2214.37,2222.28,318456897
2011-06-14,2240.39,2256.46,2240.39,2250.34,293327586
2011-06-15,2229.81,2243.22,2204.15,2209.01,341798276
2011-06-16,2209.75,2216.74,2180.94,2199.93,337629310
2011-06-17,2220.04,2222.51,2186.78,2192.96,412705172
2011-06-20,2187.21,2210.64,2186.77,2204.36,280318966
2011-06-21,2210.97,2253.27,2203.71,2251.82,324567241
2011-06-22,2243.21,2254.64,2234.83,2235.75,278856897
2011-06-23,2210.49,2256.7,2204.47,2255.05,355250000
2011-06-24,2245.49,2246.96,2213.1,2217.06,490150000
2011-06-27,2217.63,2263.21,2215.14,2252.24,294955172
2011-06-28,2256.52,2286.92,2254.94,2285.75,290101724
2011-06-29,2290.5,2299.32,2278.85,2294.43,311118966
2011-06-30,2303,2327.36,2302.67,2325.07,320539655
2011-07-01,2326.16,2363.36,2320.57,2361.39,283858621
2011-07-05,2363.08,2374.41,2357.31,2371.21,268382759
2011-07-06,2368.75,2383.77,2361.47,2378.58,282670690
2011-07-07,2396.64,2418.99,2394.55,2412.89,323053448
2011-07-08,2390.16,2405.92,2379.14,2405.89,277951724
2011-07-11,2380.56,2392.09,2354.12,2362,304468966
2011-07-12,2362.19,2366.35,2342.13,2343.79,347484483
2011-07-13,2360.43,2377.34,2345.8,2352.43,325087931
2011-07-14,2358.89,2370.72,2318.2,2325.06,335603448
2011-07-15,2351.81,2357.36,2336.13,2356.67,311100000
2011-07-18,2346.53,2354.56,2322.62,2344.01,302106897
2011-07-19,2367.81,2400.58,2367.81,2398.17,324613793
2011-07-20,2411.71,2412.39,2384.5,2387.8,321322414
2011-07-21,2389.56,2417.13,2377.82,2404.24,393818966
2011-07-22,2403.2,2432.84,2402.06,2429.5,287106897
2011-07-25,2408.65,2437.42,2406.17,2424.15,278144828
2011-07-26,2423.16,2438.44,2418.52,2429.45,299996552
2011-07-27,2414.36,2416.22,2362.12,2367.16,408184483
2011-07-28,2367.44,2401.25,2359.87,2371.77,356382759
2011-07-29,2349.3,2388.24,2341.82,2362.81,396760345
2011-08-01,2391.42,2396.5,2325.17,2354.05,380998276
2011-08-02,2340.73,2352.48,2291.37,2292.85,409870690
2011-08-03,2294.94,2316.73,2254.91,2312.78,448501724
2011-08-04,2275.3,2284.3,2207.05,2207.2,564308621
2011-08-05,2227.49,2240.68,2131.52,2194.38,646577586
2011-08-08,2127.87,2162.78,2060.29,2060.29,687584483
2011-08-09,2095.99,2161.75,2034.92,2160.79,655698276
2011-08-10,2110.14,2142.31,2070.24,2073.09,585691379
2011-08-11,2108.92,2187.48,2091.91,2167.07,540368966
2011-08-12,2176.54,2195.25,2154.86,2182.05,384908621
2011-08-15,2189.49,2214.12,2180.86,2214.12,335491379
2011-08-16,2190.14,2211.9,2165.04,2194.27,357650000
2011-08-17,2193.3,2214.26,2158.95,2181.62,329882759
2011-08-18,2116.79,2118.61,2055.18,2073.03,478548276
2011-08-19,2053.01,2102.88,2035.3,2038.22,411258621
2011-08-22,2084.27,2084.83,2038.14,2044.73,337453448
2011-08-23,2059.03,2129.27,2050.19,2129.27,370218966
2011-08-24,2121.52,2148.22,2105.31,2145.04,325627586
2011-08-25,2141.86,2153.71,2102.5,2108.21,308487931
2011-08-26,2101.91,2169.41,2082.04,2161.97,319332759
2011-08-29,2188.67,2224.5,2187.72,2223.96,278536207
2011-08-30,2212.07,2250.1,2202.45,2237.69,322724138
2011-08-31,2248.19,2268.07,2222.48,2241.01,344050000
2011-09-01,2245.01,2263.94,2217.02,2219.05,300420690
2011-09-02,2178.11,2189.76,2156.99,2167.83,270953448
2011-09-06,2116.48,2171.39,2112.84,2167.6,299512069
2011-09-07,2198.61,2223.8,2193.83,2223.75,308875862
2011-09-08,2212.71,2244.51,2206.79,2214.29,341377586
2011-09-09,2197.72,2206.49,2151.35,2163.66,354170690
2011-09-12,2145.78,2192.28,2139.58,2191.84,341439655
2011-09-13,2197.66,2225.4,2189.83,2220.58,332998276
2011-09-14,2233.66,2277.92,2210.63,2252.75,400650000
2011-09-15,2273.22,2289.69,2254.47,2286.56,339263793
2011-09-16,2284.28,2308.96,2283.43,2306.09,466160345
2011-09-19,2277.64,2319.73,2260.24,2308.76,326167241
2011-09-20,2318.55,2337.7,2293.06,2295.89,330170690
2011-09-21,2308.41,2321.22,2257.55,2258.3,374487931
2011-09-22,2196.63,2219.72,2151.48,2184.59,503332759
2011-09-23,2165.75,2216.75,2165.62,2206.86,340551724
2011-09-26,2216.66,2237.13,2170.14,2234.28,341846552
2011-09-27,2270.69,2290.71,2241.75,2253.55,361313793
2011-09-28,2266.29,2281.09,2218.77,2220.84,332639655
2011-09-29,2255.55,2258.96,2160.2,2197.68,394891379
2011-09-30,2167.24,2185.61,2139.17,2139.18,351960345
2011-10-03,2128.02,2153.95,2084.3,2085.04,439256897
2011-10-04,2064.01,2131.31,2042.9,2129.21,524300000
2011-10-05,2121.03,2187.56,2106.62,2182.77,426275862
2011-10-06,2181.58,2218.3,2169.57,2217.99,387782759
2011-10-07,2217.51,2227.38,2190.26,2202.76,359465517
2011-10-10,2241.17,2278.74,2237.48,2278.65,271508621
2011-10-11,2272.64,2300.7,2269.54,2294.92,286448276
2011-10-12,2316.76,2331.91,2305.31,2307.18,339170690
2011-10-13,2300.86,2330.64,2299.73,2326.88,288831034
2011-10-14,2360,2371.94,2344.74,2371.94,286956897
